0,1,2,4,24,65,89,
0,1,2,4,24,89,127,
0,1,2,4,37,70,127,
0,1,2,4,37,86,110,127,
0,1,2,4,65,86,89,
0,1,2,4,65,86,110,
0,1,2,4,70,89,127,
0,1,2,4,86,89,127,
0,1,2,8,11,65,89,113,
0,1,2,8,57,89,101,
0,1,2,8,65,110,
0,1,2,8,70,89,101,113,
0,1,2,8,70,89,113,127,
0,1,2,8,101,110,
0,1,2,8,110,127,
0,1,2,11,19,24,113,
0,1,2,11,19,86,
0,1,2,11,24,65,89,113,
0,1,2,11,65,86,89,
0,1,2,11,86,130,
0,1,2,15,24,57,
0,1,2,15,24,65,
0,1,2,15,57,130,
0,1,2,15,65,102,
0,1,2,15,65,110,
0,1,2,19,24,34,
0,1,2,19,24,57,101,
0,1,2,19,24,101,113,
0,1,2,19,34,110,
0,1,2,19,57,86,
0,1,2,19,86,110,
0,1,2,19,101,110,
0,1,2,24,34,89,127,
0,1,2,24,57,89,101,
0,1,2,24,89,101,113,
0,1,2,24,89,113,127,
0,1,2,34,70,89,127,
0,1,2,34,70,102,
0,1,2,34,110,127,
0,1,2,37,70,102,
0,1,2,37,70,130,
0,1,2,37,86,130,
0,1,2,57,86,89,
0,1,2,57,86,130,
0,1,2,57,101,130,
0,1,2,70,101,130,
0,1,4,10,27,110,143,
0,1,4,10,89,140,
0,1,4,10,110,140,
0,1,4,24,27,30,71,143,
0,1,4,24,27,30,104,
0,1,4,24,27,104,123,
0,1,4,24,27,104,127,
0,1,4,24,27,123,143,
0,1,4,24,27,127,143,
0,1,4,24,65,71,89,
0,1,4,24,65,71,143,
0,1,4,24,65,89,104,
0,1,4,24,65,104,123,
0,1,4,24,65,104,148,
0,1,4,24,65,123,143,
0,1,4,24,65,143,148,
0,1,4,24,89,104,127,
0,1,4,24,104,127,148,
0,1,4,24,127,143,148,
0,1,4,27,30,110,143,
0,1,4,27,70,104,127,
0,1,4,27,70,127,143,
0,1,4,27,110,123,143,
0,1,4,27,110,127,143,
0,1,4,30,86,104,140,
0,1,4,30,86,110,140,
0,1,4,30,86,110,143,
0,1,4,30,88,104,
0,1,4,30,88,143,
0,1,4,37,70,127,148,
0,1,4,37,110,127,148,
0,1,4,65,86,89,104,
0,1,4,65,86,104,123,
0,1,4,65,86,110,123,143,
0,1,4,65,110,143,148,
0,1,4,70,89,104,127,140,
0,1,4,70,104,127,148,
0,1,4,70,127,143,148,
0,1,4,86,89,104,127,140,
0,1,4,86,110,127,140,
0,1,4,86,110,127,143,
0,1,4,88,104,123,
0,1,4,88,104,127,
0,1,4,88,123,143,
0,1,4,88,127,143,
0,1,4,110,127,143,148,
0,1,5,10,27,
0,1,5,11,24,27,30,104,113,
0,1,5,11,27,30,104,136,
0,1,5,11,27,104,130,
0,1,5,11,30,86,104,
0,1,5,11,30,88,104,113,
0,1,5,11,86,104,117,
0,1,5,11,86,104,130,
0,1,5,11,88,104,113,117,
0,1,5,11,88,104,130,
0,1,5,11,104,117,136,
0,1,5,24,27,57,101,104,
0,1,5,24,27,101,104,113,
0,1,5,27,57,101,104,130,
0,1,5,27,70,101,104,113,
0,1,5,27,70,101,104,130,
0,1,5,27,70,101,104,136,
0,1,5,57,86,104,130,
0,1,5,57,88,101,104,130,
0,1,5,70,101,104,113,117,
0,1,5,70,101,104,117,136,
0,1,5,88,101,104,113,117,
0,1,8,10,27,110,143,
0,1,8,10,32,110,
0,1,8,10,89,
0,1,8,11,27,30,71,
